2017-04-09T14:08:40.374407,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T14:09:38.314928,Wtbdws,Deboah,70.40671924726425,102.0
2017-04-09T14:09:38.315588,Znzvha,Urdzbd,69,152.0
2017-04-09T14:09:38.316044,Tqypgc,Gpptre,172,84.0
2017-04-09T14:09:38.316486,Imsdes,Eezgjl,51,76.0
2017-04-09T14:09:38.317340,Gacpyr,Ttzskc,21.610917912644226,112.0
2017-04-09T14:09:38.317801,Icevkh,Ewnumf,7.475339236566737,99.0
2017-04-09T14:09:38.318848,Tqhsbr,Qhpcnm,246,146.0
2017-04-09T14:09:38.319398,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T14:41:10.114485,Wtbdws,Deboah,70.40671924726425,102.0
2017-04-09T14:41:10.115022,Znzvha,Urdzbd,69,152.0
2017-04-09T14:41:10.115394,Tqypgc,Gpptre,172,84.0
2017-04-09T14:41:10.115766,Imsdes,Eezgjl,51,76.0
2017-04-09T14:41:10.116414,Gacpyr,Ttzskc,21.610917912644226,112.0
2017-04-09T14:41:10.116816,Icevkh,Ewnumf,7.475339236566737,99.0
2017-04-09T14:41:10.117822,Tqhsbr,Qhpcnm,246,146.0
2017-04-09T14:41:10.118492,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T14:42:31.873865,Wtbdws,Deboah,70.40671924726425,102.0
2017-04-09T14:42:31.874432,Znzvha,Urdzbd,69,152.0
2017-04-09T14:42:31.874803,Tqypgc,Gpptre,172,84.0
2017-04-09T14:42:31.875153,Imsdes,Eezgjl,51,76.0
2017-04-09T14:42:31.875802,Gacpyr,Ttzskc,21.610917912644226,112.0
2017-04-09T14:42:31.876182,Icevkh,Ewnumf,7.475339236566737,99.0
2017-04-09T14:42:31.877144,Tqhsbr,Qhpcnm,246,146.0
2017-04-09T14:42:31.877672,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T15:21:15.523369,Wtbdws,Deboah,70.40671924726425,102.0
2017-04-09T15:21:15.523901,Znzvha,Urdzbd,69,152.0
2017-04-09T15:21:15.538246,Tqypgc,Gpptre,172,84.0
2017-04-09T15:21:15.538607,Imsdes,Eezgjl,51,76.0
2017-04-09T15:21:15.539262,Gacpyr,Ttzskc,21.610917912644226,112.0
2017-04-09T15:21:15.539683,Icevkh,Ewnumf,7.475339236566737,99.0
2017-04-09T15:21:15.540643,Tqhsbr,Qhpcnm,246,146.0
2017-04-09T15:21:15.541169,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T15:21:34.474076,Wtbdws,Deboah,70.40671924726425,102.0
2017-04-09T15:21:34.474665,Znzvha,Urdzbd,69,152.0
2017-04-09T15:21:34.475084,Tqypgc,Gpptre,172,84.0
2017-04-09T15:21:34.475470,Imsdes,Eezgjl,51,76.0
2017-04-09T15:21:34.476126,Gacpyr,Ttzskc,21.610917912644226,112.0
2017-04-09T15:21:34.476540,Icevkh,Ewnumf,7.475339236566737,99.0
2017-04-09T15:21:34.477556,Tqhsbr,Qhpcnm,246,146.0
2017-04-09T15:21:34.478085,Exunqu,Nedyzf,64.70805020110221,114.0
2017-04-09T15:22:15.722671,Ziolds,Txgmee,55,63.0
2017-04-09T15:22:15.723334,Cpgrqe,Mevaji,2.3438284745605224e+16,41.0
2017-04-09T15:22:15.724198,Rxcfqw,Savtrs,65,60.0
2017-04-09T15:22:15.724896,Qzfdrv,Ssgpwf,8.60813018640834,33.0
2017-04-09T15:22:15.725629,Szkuej,Felvzv,407.4287934927351,91.0
2017-04-09T15:22:15.726260,Dgdovq,Bjttrz,4,64.0
2017-04-09T15:22:15.727255,Fqffbf,Azvgtu,102.82864139648909,60.0
2017-04-09T15:22:15.728288,Jupzam,Esrfua,8.979225638348691e+38,151.0
2017-04-09T15:22:15.729042,Pdrgnm,Wluzzc,105,87.0
2017-04-09T15:22:15.729692,Eezvgm,Brrvow,0,87.0
2017-04-09T15:22:15.730483,Nofwgt,Kpwtag,95,151.0
2017-04-09T15:22:15.731475,Idvbhc,Clwwje,9.496119420602448e+19,47.0
2017-04-09T15:22:15.732219,Mgjqsl,Odzpir,208,114.0
2017-04-09T15:22:15.733094,Inoyor,Mjddxg,296,117.0
2017-04-09T15:22:15.734011,Fdvogh,Xrxidf,3584912848.131592,152.0
2017-04-09T15:22:15.734786,Hnvyjc,Jmuptd,2.3438284745605224e+16,76.0
2017-04-09T15:22:15.735518,Rvaosw,Mfzdjx,109,200.0
2017-04-09T15:22:15.736235,Mvyibu,Wvaoek,138,69.0
2017-04-09T15:22:15.736937,Qndupv,Mkdxbi,5.1298987149230735,56.0
2017-04-09T15:22:15.737654,Ghntak,Vtmiju,404.4287934927351,23.0
2017-04-09T15:22:44.600163,Ziolds,Txgmee,55,63.0
2017-04-09T15:22:44.600850,Cpgrqe,Mevaji,2.3438284745605224e+16,41.0
2017-04-09T15:22:44.601734,Rxcfqw,Savtrs,65,60.0
2017-04-09T15:22:44.602461,Qzfdrv,Ssgpwf,8.60813018640834,33.0
2017-04-09T15:22:44.603219,Szkuej,Felvzv,407.4287934927351,91.0
2017-04-09T15:22:44.604076,Dgdovq,Bjttrz,4,64.0
2017-04-09T15:22:44.605103,Fqffbf,Azvgtu,102.82864139648909,60.0
2017-04-09T15:22:44.606044,Jupzam,Esrfua,8.979225638348691e+38,151.0
2017-04-09T15:22:44.606957,Pdrgnm,Wluzzc,105,87.0
2017-04-09T15:22:44.607593,Eezvgm,Brrvow,0,87.0
2017-04-09T15:22:44.608372,Nofwgt,Kpwtag,95,151.0
2017-04-09T15:22:44.609437,Idvbhc,Clwwje,9.496119420602448e+19,47.0
2017-04-09T15:22:44.610214,Mgjqsl,Odzpir,208,114.0
2017-04-09T15:22:44.611059,Inoyor,Mjddxg,296,117.0
2017-04-09T15:22:44.612021,Fdvogh,Xrxidf,3584912848.131592,152.0
2017-04-09T15:22:44.612722,Hnvyjc,Jmuptd,2.3438284745605224e+16,76.0
2017-04-09T15:22:44.613480,Rvaosw,Mfzdjx,109,200.0
2017-04-09T15:22:44.614210,Mvyibu,Wvaoek,138,69.0
2017-04-09T15:22:44.614909,Qndupv,Mkdxbi,5.1298987149230735,56.0
2017-04-09T15:22:44.615604,Ghntak,Vtmiju,404.4287934927351,23.0
2017-04-09T16:08:12.361480,Ziolds,Txgmee,55,63.0
2017-04-09T16:08:12.362213,Cpgrqe,Mevaji,2.3438284745605224e+16,41.0
2017-04-09T16:08:12.363158,Rxcfqw,Savtrs,65,60.0
2017-04-09T16:08:12.363862,Qzfdrv,Ssgpwf,8.60813018640834,33.0
2017-04-09T16:08:12.364586,Szkuej,Felvzv,407.4287934927351,91.0
2017-04-09T16:08:12.365574,Dgdovq,Bjttrz,4,64.0
2017-04-09T16:08:12.366889,Fqffbf,Azvgtu,102.82864139648909,60.0
2017-04-09T16:08:12.373692,Jupzam,Esrfua,8.979225638348691e+38,151.0
2017-04-09T16:08:12.374525,Pdrgnm,Wluzzc,105,87.0
2017-04-09T16:08:12.375151,Eezvgm,Brrvow,0,87.0
2017-04-09T16:08:12.375970,Nofwgt,Kpwtag,95,151.0
2017-04-09T16:08:12.377065,Idvbhc,Clwwje,9.496119420602448e+19,47.0
2017-04-09T16:08:12.378032,Mgjqsl,Odzpir,208,114.0
2017-04-09T16:08:12.378981,Inoyor,Mjddxg,296,117.0
2017-04-09T16:08:12.379902,Fdvogh,Xrxidf,3584912848.131592,152.0
2017-04-09T16:08:12.380632,Hnvyjc,Jmuptd,2.3438284745605224e+16,76.0
2017-04-09T16:08:12.381447,Rvaosw,Mfzdjx,109,200.0
2017-04-09T16:08:12.382387,Mvyibu,Wvaoek,138,69.0
2017-04-09T16:08:12.383208,Qndupv,Mkdxbi,5.1298987149230735,56.0
2017-04-09T16:08:12.383885,Ghntak,Vtmiju,404.4287934927351,23.0
2017-04-09T16:09:57.472356,Ziolds,Txgmee,55,63.0
2017-04-09T16:10:38.951651,Ziolds,Txgmee,55,63.0
2017-04-09T16:10:38.952294,Cpgrqe,Mevaji,2.3438284745605224e+16,41.0
2017-04-09T16:10:38.953133,Rxcfqw,Savtrs,65,60.0
2017-04-09T16:10:38.953826,Qzfdrv,Ssgpwf,8.60813018640834,33.0
2017-04-09T16:10:38.954502,Szkuej,Felvzv,407.4287934927351,91.0
2017-04-09T16:10:38.955129,Dgdovq,Bjttrz,4,64.0
2017-04-09T16:10:38.956102,Fqffbf,Azvgtu,102.82864139648909,60.0
2017-04-09T16:10:38.956930,Jupzam,Esrfua,8.979225638348691e+38,151.0
2017-04-09T16:10:38.957691,Pdrgnm,Wluzzc,105,87.0
2017-04-09T16:10:38.958291,Eezvgm,Brrvow,0,87.0
2017-04-09T16:10:38.959035,Nofwgt,Kpwtag,95,151.0
2017-04-09T16:10:38.959998,Idvbhc,Clwwje,9.496119420602448e+19,47.0
2017-04-09T16:10:38.960720,Mgjqsl,Odzpir,208,114.0
2017-04-09T16:10:38.961554,Inoyor,Mjddxg,296,117.0
2017-04-09T16:10:38.962380,Fdvogh,Xrxidf,3584912848.131592,152.0
2017-04-09T16:10:38.963081,Hnvyjc,Jmuptd,2.3438284745605224e+16,76.0
2017-04-09T16:10:38.963782,Rvaosw,Mfzdjx,109,200.0
2017-04-09T16:10:38.964465,Mvyibu,Wvaoek,138,69.0
2017-04-09T16:10:38.965140,Qndupv,Mkdxbi,5.1298987149230735,56.0
2017-04-09T16:10:38.965846,Ghntak,Vtmiju,404.4287934927351,23.0
>>>>>>>>>>>>>>>>>>>>>>>>>>>
2017-04-09T16:28:09.017385,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T16:28:09.018574,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T16:28:09.019668,Ggvqhz,Edznwc,189,112.0
2017-04-09T16:28:09.020425,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T16:28:09.021342,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T16:28:09.022279,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T16:28:09.023118,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T16:28:09.023911,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T16:28:09.024906,Cyggkx,Kxrvea,167,17.0
2017-04-09T16:28:09.025769,Whegcj,Bbkebr,46,29.0
2017-04-09T16:28:09.026945,Esjdim,Fmkgfl,67.09104245335831,100.0
2017-04-09T16:28:09.028189,Jbmvrn,Ydzrcm,136,33.0
2017-04-09T16:28:09.029017,Ozezhk,Yvzzll,3584912942.131592,60.0
2017-04-09T16:28:09.029653,Nhfgtb,Uejptx,51,50.0
2017-04-09T16:28:09.030740,Azljwl,Oagowa,8.438356668741454e+26,144.0
2017-04-09T16:28:09.031565,Iqtarl,Yqkyzy,3584912938.131592,62.0
2017-04-09T16:28:09.032239,Jdbsjy,Euljse,36,29.0
2017-04-09T16:28:09.033026,Wvfyjp,Eufnum,442431.3920089205,60.0
2017-04-09T16:28:09.034079,Ymbfqr,Zjmwjl,3.0121946291700612e+35,88.0
2017-04-09T16:28:09.035127,Ujqrvn,Aojbiv,340,107.0
2017-04-09T16:28:09.035919,Odhtjr,Komkhs,6.931471805599453,50.0
2017-04-09T16:28:09.037068,Ymepda,Vyqawp,195,151.0
2017-04-09T16:28:09.038402,Nnlmlo,Gibpck,403.4287934927351,70.0
2017-04-09T16:28:09.040336,Ywmsvg,Ugifmn,411.4287934927351,58.0
2017-04-09T16:28:09.041266,Bxqraa,Pcgkug,442454.3920089205,55.0
2017-04-09T16:28:09.042191,Azgfeg,Xendfr,3584912923.131592,178.0
>>>>>>>>>
2017-04-09T16:32:25.185973,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T16:32:25.187069,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T16:32:25.188135,Ggvqhz,Edznwc,189,112.0
2017-04-09T16:32:25.188883,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T16:32:25.189780,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T16:32:25.190686,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T16:32:25.191497,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T16:32:25.192240,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T16:32:25.193147,Cyggkx,Kxrvea,167,17.0
2017-04-09T16:32:25.193950,Whegcj,Bbkebr,46,29.0
2017-04-09T16:32:25.194764,Esjdim,Fmkgfl,67.09104245335831,100.0
2017-04-09T16:32:25.195672,Jbmvrn,Ydzrcm,136,33.0
2017-04-09T16:32:25.196515,Ozezhk,Yvzzll,3584912942.131592,60.0
2017-04-09T16:32:25.197086,Nhfgtb,Uejptx,51,50.0
2017-04-09T16:32:25.198118,Azljwl,Oagowa,8.438356668741454e+26,144.0
2017-04-09T16:32:25.198917,Iqtarl,Yqkyzy,3584912938.131592,62.0
2017-04-09T16:32:25.199564,Jdbsjy,Euljse,36,29.0
2017-04-09T16:32:25.200315,Wvfyjp,Eufnum,442431.3920089205,60.0
2017-04-09T16:32:25.201276,Ymbfqr,Zjmwjl,3.0121946291700612e+35,88.0
2017-04-09T16:32:25.202314,Ujqrvn,Aojbiv,340,107.0
2017-04-09T16:32:25.203071,Odhtjr,Komkhs,6.931471805599453,50.0
2017-04-09T16:32:25.204405,Ymepda,Vyqawp,195,151.0
2017-04-09T16:32:25.205551,Nnlmlo,Gibpck,403.4287934927351,70.0
2017-04-09T16:32:25.207131,Ywmsvg,Ugifmn,411.4287934927351,58.0
2017-04-09T16:32:25.207863,Bxqraa,Pcgkug,442454.3920089205,55.0
2017-04-09T16:32:25.208680,Azgfeg,Xendfr,3584912923.131592,178.0
>>>>>>>>>2017-04-09T17:09:02.438886,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T17:09:02.440005,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T17:09:02.441132,Ggvqhz,Edznwc,189,112.0
2017-04-09T17:09:02.441971,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T17:09:02.442850,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T17:09:02.443816,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T17:09:02.444690,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T17:09:02.445521,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T17:09:02.446539,Cyggkx,Kxrvea,167,17.0
2017-04-09T17:09:02.447380,Whegcj,Bbkebr,46,29.0
2017-04-09T17:09:02.448264,Esjdim,Fmkgfl,67.09104245335831,100.0
2017-04-09T17:09:02.449573,Jbmvrn,Ydzrcm,136,33.0
2017-04-09T17:09:02.450825,Ozezhk,Yvzzll,3584912942.131592,60.0
2017-04-09T17:09:02.451626,Nhfgtb,Uejptx,51,50.0
2017-04-09T17:09:02.453336,Azljwl,Oagowa,8.438356668741454e+26,144.0
2017-04-09T17:09:02.454388,Iqtarl,Yqkyzy,3584912938.131592,62.0
2017-04-09T17:09:02.455119,Jdbsjy,Euljse,36,29.0
2017-04-09T17:09:02.455940,Wvfyjp,Eufnum,442431.3920089205,60.0
2017-04-09T17:09:02.456965,Ymbfqr,Zjmwjl,3.0121946291700612e+35,88.0
2017-04-09T17:09:02.458051,Ujqrvn,Aojbiv,340,107.0
2017-04-09T17:09:02.458877,Odhtjr,Komkhs,6.931471805599453,50.0
2017-04-09T17:09:02.460210,Ymepda,Vyqawp,195,151.0
2017-04-09T17:09:02.461488,Nnlmlo,Gibpck,403.4287934927351,70.0
2017-04-09T17:09:02.463324,Ywmsvg,Ugifmn,411.4287934927351,58.0
2017-04-09T17:09:02.464697,Bxqraa,Pcgkug,442454.3920089205,55.0
2017-04-09T17:09:02.465581,Azgfeg,Xendfr,3584912923.131592,178.0
2017-04-09T17:12:02.767717,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T17:12:02.769890,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T17:12:02.771457,Ggvqhz,Edznwc,189,112.0
2017-04-09T17:12:02.772771,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T17:12:02.774166,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T17:12:02.775596,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T17:12:02.776938,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T17:12:02.778227,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T17:12:02.779665,Cyggkx,Kxrvea,167,17.0
2017-04-09T17:12:02.780949,Whegcj,Bbkebr,46,29.0
2017-04-09T17:12:02.782369,Esjdim,Fmkgfl,67.09104245335831,100.0
2017-04-09T17:12:02.783813,Jbmvrn,Ydzrcm,136,33.0
2017-04-09T17:12:02.785135,Ozezhk,Yvzzll,3584912942.131592,60.0
2017-04-09T17:12:02.786267,Nhfgtb,Uejptx,51,50.0
2017-04-09T17:12:02.787818,Azljwl,Oagowa,8.438356668741454e+26,144.0
2017-04-09T17:12:02.789146,Iqtarl,Yqkyzy,3584912938.131592,62.0
2017-04-09T17:12:02.790300,Jdbsjy,Euljse,36,29.0
2017-04-09T17:12:02.791598,Wvfyjp,Eufnum,442431.3920089205,60.0
2017-04-09T17:12:02.793084,Ymbfqr,Zjmwjl,3.0121946291700612e+35,88.0
2017-04-09T17:12:02.794629,Ujqrvn,Aojbiv,340,107.0
2017-04-09T17:12:02.795909,Odhtjr,Komkhs,6.931471805599453,50.0
2017-04-09T17:12:02.797721,Ymepda,Vyqawp,195,151.0
2017-04-09T17:12:02.799949,Nnlmlo,Gibpck,403.4287934927351,70.0
2017-04-09T17:12:02.803441,Ywmsvg,Ugifmn,411.4287934927351,58.0
2017-04-09T17:12:02.804723,Bxqraa,Pcgkug,442454.3920089205,55.0
2017-04-09T17:12:02.806076,Azgfeg,Xendfr,3584912923.131592,178.0
2017-04-09T17:13:26.274339,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T17:13:26.276009,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T17:13:26.277807,Ggvqhz,Edznwc,189,112.0
2017-04-09T17:13:26.279412,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T17:13:26.280820,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T17:13:26.282385,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T17:13:26.283754,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T17:13:26.285019,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T17:13:26.286527,Cyggkx,Kxrvea,167,17.0
2017-04-09T17:13:26.287868,Whegcj,Bbkebr,46,29.0
2017-04-09T17:13:26.289223,Esjdim,Fmkgfl,67.09104245335831,100.0
2017-04-09T17:13:26.291686,Jbmvrn,Ydzrcm,136,33.0
2017-04-09T17:13:26.293108,Ozezhk,Yvzzll,3584912942.131592,60.0
2017-04-09T17:13:26.294214,Nhfgtb,Uejptx,51,50.0
2017-04-09T17:13:26.295862,Azljwl,Oagowa,8.438356668741454e+26,144.0
2017-04-09T17:13:26.297219,Iqtarl,Yqkyzy,3584912938.131592,62.0
2017-04-09T17:13:26.298406,Jdbsjy,Euljse,36,29.0
2017-04-09T17:13:26.299688,Wvfyjp,Eufnum,442431.3920089205,60.0
2017-04-09T17:13:26.301272,Ymbfqr,Zjmwjl,3.0121946291700612e+35,88.0
2017-04-09T17:13:26.302906,Ujqrvn,Aojbiv,340,107.0
2017-04-09T17:13:26.304192,Odhtjr,Komkhs,6.931471805599453,50.0
2017-04-09T17:13:26.306156,Ymepda,Vyqawp,195,151.0
2017-04-09T17:13:26.308206,Nnlmlo,Gibpck,403.4287934927351,70.0
2017-04-09T17:13:26.311190,Ywmsvg,Ugifmn,411.4287934927351,58.0
2017-04-09T17:13:26.313174,Bxqraa,Pcgkug,442454.3920089205,55.0
2017-04-09T17:13:26.314543,Azgfeg,Xendfr,3584912923.131592,178.0
2017-04-09T17:15:41.895539,Kfllee,Ogjkii,85.52636052461617,156.0
2017-04-09T17:15:41.897194,Yoanto,Exidjy,8.438356668741454e+26,116.0
2017-04-09T17:15:41.899273,Ggvqhz,Edznwc,189,112.0
2017-04-09T17:15:41.900667,Dxbqjw,Efitil,442416.3920089205,101.0
2017-04-09T17:15:41.902484,Ygredq,Cunmws,3584912857.131592,38.0
2017-04-09T17:15:41.903917,Scdvgf,Xqrfab,583461742527486.9,88.0
2017-04-09T17:15:41.905200,Pjqzoa,Yipguv,14.091042453358316,105.0
2017-04-09T17:15:41.906444,Habxxx,Sivseu,6.734591659972948,73.0
2017-04-09T17:15:41.907842,Cyggkx,Kxrvea,167,17.0
